GEO_NAME,0 to 4 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,5 to 9 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,High (secondary) school diploma or equivalency certificate,"No certificate, diploma or degree","Postsecondary certificate, diploma or degree",Immigrants,Non-immigrants,Non-permanent residents,Married or living common-law,Not married and not living common-law,With children,Without children,Apartment in a building that has fewer than five storeys,Apartment in a building that has five or more storeys,Apartment or flat in a duplex,Movable dwelling,Other single-attached house,Row house,Semi-detached house,Single-detached house,"$10,000 to $19,999","$100,000 and over","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","Under $10,000 (including loss)"
Sainte-Agathe-des-Monts,-0.28970155736001824,-0.283932070194736,-0.28290619939010464,-0.28038512106195446,-0.27390578325904347,-0.2762316526186459,-0.27824847119086604,-0.27199436913156794,-0.27037699426320816,-0.28802227837038724,-0.2691749431314359,-0.2724606727602767,-0.27551388749676703,-0.28267383462623685,-0.28299517837786137,-0.2810080945681171,-0.281916313949467,-0.2861007085669713,-0.30044009474397915,-0.2745496005697393,-0.26640206111672277,-0.2008840713709159,-0.32221258976542866,-0.2210782202831751,-0.28251634268244985,-0.26984991350125836,-0.2676143802763748,-0.3029012637671771,-0.22325573559128975,-0.17660896558458689,-0.171413083477635,-0.49010282057082294,-0.22190563993071366,-0.27576142515922375,-0.27159148819714174,-0.3355516563912288,-0.261115002647902,-0.2699233673048265,-0.25870729679303267,-0.2757385076829017,-0.2863482998824261,-0.29319421194308454,-0.2961900793757003,-0.29677930104429673,-0.2907164938981703,-0.29668535940016705,-0.2588979766186132
Sainte-Marie,-0.29158153461390846,-0.2876448355125425,-0.2852111067970361,-0.28143313737923237,-0.2768208028667481,-0.2789008488447612,-0.28330935545496166,-0.2797449159713269,-0.27885107938905523,-0.2923389920763832,-0.2783918917610836,-0.29076636883055323,-0.3023070951497917,-0.3119016393227321,-0.31160182276582504,-0.30708053757025405,-0.29818293248273,-0.2953678578103089,-0.3112818721364628,-0.29195233186635583,-0.27771401961672854,-0.20374901571590198,-0.3381256095873956,-0.21625886640871353,-0.2931476119938146,-0.28444608766986085,-0.26909748909710823,-0.3231152009693753,-0.23067148538581791,-0.17660896558458689,-0.24539403512483438,-0.5795682527343502,-0.2641331641801359,-0.28000616417785223,-0.2294738476669412,-0.3633337430159633,-0.278541809532451,-0.2743087339272051,-0.28064032486632107,-0.29585823518844484,-0.30031600534303726,-0.2989069876633838,-0.30286650601518567,-0.29821837271550944,-0.29406028878727564,-0.2975297247579448,-0.2682467005257512
Salaberry-de-Valleyfield,-0.2492820464013793,-0.2574123179246895,-0.25768780070250225,-0.2480130614838149,-0.23351194012370796,-0.23834959848647136,-0.24999186738299875,-0.24508889938783346,-0.24632891485202044,-0.25279232457629136,-0.23826444467834915,-0.23879126748816093,-0.23817312750974626,-0.23986543380813774,-0.23964645958137654,-0.22633190341800463,-0.234562379997079,-0.23581784322812088,-0.263337956885272,-0.20124139181109837,-0.2402254295686856,-0.1998578226503239,-0.26635464263525893,-0.21857215626845508,-0.24474538938960805,-0.2324792814982547,-0.24275747644088216,-0.25911740751067824,-0.1491731442095892,-0.1766933030441261,-0.11254091773021582,-0.6491524777504271,-0.17967811568129147,-0.26816557638904637,-0.20508995051787773,-0.30211025582441875,-0.22296876637987997,-0.25981795726195406,-0.22140909795411634,-0.23526327461510985,-0.23883972275653148,-0.2472679757602865,-0.25783613910631636,-0.26260134885299524,-0.2595077415998538,-0.2665696616394272,-0.23812303460275097
Salmon Arm,-0.29048488121580585,-0.2802193048769295,-0.2747712320715232,-0.27875487345729993,-0.27296881267085266,-0.2749997158989004,-0.2794082571680546,-0.2760910867468691,-0.2738124341790921,-0.2870475365658075,-0.26895013950632257,-0.2805238960293271,-0.28581896736331497,-0.29049743891368257,-0.2875582014090703,-0.27594548427644,-0.2649267345925033,-0.2564115082133156,-0.29327476781676676,-0.2827728692044043,-0.27055090097456597,-0.19782242935448302,-0.3258108807782326,-0.2195360270433474,-0.28513672596342005,-0.2736825409018356,-0.26399559475378515,-0.3042280472901013,-0.23052167225865572,-0.1766933030441261,-0.21778142641144305,-0.23164712765396633,-0.2303511447805981,-0.2585590617679397,-0.2690580962855507,-0.34321745436731294,-0.26320300715941475,-0.26527106532282485,-0.2673238435361103,-0.2815543664149728,-0.29149429663107235,-0.2956585465675273,-0.29732649242071907,-0.29282185394846183,-0.28937897594252815,-0.2882417058223895,-0.25443136408520284
Sarnia,-0.16609305291673862,-0.17109052428568813,-0.16874549135267852,-0.17569993559163985,-0.1671952440484278,-0.1743915504530168,-0.1797720982186719,-0.1808700827155453,-0.1738411326268689,-0.17745870796520088,-0.16587767739184775,-0.15499912297600224,-0.13390996650702588,-0.12014952669269502,-0.12048135811249726,-0.11495447700110886,-0.12467233479459089,-0.1273578743060955,-0.1431030207506347,-0.17338427248281482,-0.15871010091331028,-0.16811252889334388,-0.14916986564426796,-0.17172803660868874,-0.16054873116734866,-0.16240557422155932,-0.16599176387971878,-0.1393166599995808,-0.19928563524534013,-0.10947634779136975,-0.2115295150046375,-0.6044197616686634,-0.15434160113163814,-0.18863257161895405,-0.19622307882730922,-0.07789852710109867,-0.14338367134491198,-0.13363379940585984,-0.16290093790147053,-0.1585568135002266,-0.16550926908832278,-0.16740113088629874,-0.1663548889823043,-0.1649243591694336,-0.17323783346093613,-0.16130544703646738,-0.14868690922446404
Saskatoon,0.29058475500741876,0.22524717339015685,0.2001752765449895,0.2143950269506894,0.18406461867997917,0.22352401002478395,0.22857800084054414,0.18838811315011145,0.13523394513882464,0.27565698233514724,0.09950300205447175,0.10999762013657241,0.12189848665081132,0.12385835797046998,0.06660258616706877,0.04502400821588689,0.067273763897913,0.1503133752442797,0.23452096275365839,0.1106053536213117,0.13483353955007826,0.04212307359260428,0.27979318787491003,-0.012689358751457285,0.1591604895391375,0.14005008995995094,0.16106339326842153,0.1827795517126663,0.14326208001099622,-0.09707874123910477,0.10106605533564142,0.2902345599666096,-0.1881236205311759,0.08347754020681127,0.008348318033664747,0.36162437296391364,0.0993870070513628,0.1474491342772076,0.11710670346273645,0.1603723045368596,0.1700832331626775,0.17760571653569607,0.1941721495499047,0.20797508763355585,0.20594850696360908,0.20599348359685493,0.11692072444833468
Sault Ste. Marie,-0.21152583655241808,-0.20861597374780394,-0.20223444014750544,-0.19677670819467316,-0.19655365581173864,-0.20211012664729086,-0.20950479327023372,-0.20456461162566542,-0.20109562262621497,-0.2040552343473049,-0.18959445984130707,-0.1810411548855028,-0.17173567142894303,-0.17491475670481493,-0.16804209816855953,-0.1648211883741281,-0.145999679093758,-0.13954245942233567,-0.18159320623398506,-0.18460361573631118,-0.19351612706717425,-0.18260829207170626,-0.1918947000887164,-0.18849938809181496,-0.19904590496948787,-0.18128704831836626,-0.19672177864531587,-0.1928562774540517,-0.17261889861047117,-0.14194626971396848,-0.1776649948844406,-0.569627649160625,-0.12055958173210038,-0.243367364227585,-0.16772241982191036,-0.15970133771837242,-0.17004588279961366,-0.20387593260952425,-0.18423141025845985,-0.17553283358302862,-0.18361215050766752,-0.1992134505836515,-0.20428267435980618,-0.20018161511414462,-0.18616717369881008,-0.17988148490757794,-0.19241816216785404
Sept-Îles,-0.2679251541691236,-0.26099248448114576,-0.2610773704185778,-0.2623359511532795,-0.2568320969853449,-0.2610377664084512,-0.26527995526412096,-0.2607007151650621,-0.25709329325512353,-0.2682489446203413,-0.25343868937350084,-0.2637436746315736,-0.27733243100262844,-0.28813559610992534,-0.2889622084955961,-0.28531131331604265,-0.2714333820058086,-0.2866155501916011,-0.29458778584007794,-0.24070033200379296,-0.2592149051636804,-0.20290236052141356,-0.30070078501018194,-0.21857215626845508,-0.27019305445251574,-0.2593881484183179,-0.2535545086558217,-0.29845263666090177,-0.20295605686081364,-0.17374149196025349,-0.22663830090441764,0.7027696082762076,-0.247242154480367,-0.26459105932072763,-0.24910763498177152,-0.33179592986603323,-0.2602316161238004,-0.23739538705361818,-0.2635277425234257,-0.2746382100849423,-0.27954823275028645,-0.27807215856582174,-0.28042234837606467,-0.28040986078425234,-0.2762267160453805,-0.27248021914387144,-0.24882212974092002
Shawinigan,-0.25194534751105707,-0.2546277439363346,-0.2526712375227103,-0.25034198663332136,-0.24267343031935107,-0.2451252504450717,-0.246828814717939,-0.24066001547939977,-0.2419773576252341,-0.25251382691783997,-0.23455518486397872,-0.22222897104362502,-0.20252967479486278,-0.19927126061856099,-0.20401977976078378,-0.1939311975512713,-0.19010028933949336,-0.1733503927730303,-0.25470955273208434,-0.19607794406375062,-0.224913662538291,-0.2007985506441999,-0.2492854932099001,-0.21201783499918736,-0.23364245108766865,-0.21792334488766352,-0.24352869302766356,-0.2339865666647021,-0.11501575121661098,-0.17644029066550845,-0.12712871101276219,-0.5596870455868997,0.22570611711316166,-0.27576142515922375,-0.2389740673354075,-0.2676913373948866,-0.1985551751683459,-0.2604280952268067,-0.19845172516311937,-0.2190731813879931,-0.22009359174360596,-0.23438622658706268,-0.2558474162775335,-0.2642203044831095,-0.26753284933370663,-0.27022857818979745,-0.22617744294363018
Sherbrooke,0.022531331556909916,0.03085738925071598,0.015104770047261882,0.06534381738227703,0.021031736334784935,-0.0126998559864182,-0.013500963125363443,0.013336476669270871,-0.012031912588734425,0.03169303353176375,-0.00784072893715685,0.024897925905108267,0.06322014952835009,0.10924445562222235,0.12364037405718036,0.15867960926403735,0.10992845249624719,0.15529017761570174,-0.046877557042258794,0.07471620446382052,0.06765406310338005,-0.13541795506981624,0.14886475784584471,-0.07726870066924217,0.07071132359233219,0.0487108332742785,-0.0353002145966872,0.1194061269706395,0.3813900456352895,-0.13486192311267423,0.060168134882788264,-0.08253807404808751,0.3354976801616594,-0.16048324970594385,0.02671540939269956,0.07274212037523939,0.07786449900961565,-0.10205915972473384,0.09222115237958227,0.07714265051978855,0.10961777136608436,0.08149666618242608,0.04132459499487835,0.01226134034862941,-0.0015896958201954956,-0.04337575206684129,-0.04605869566610458
Sorel-Tracy,-0.26526185305944583,-0.2607272869584453,-0.25673872118200103,-0.25488339067485893,-0.2506897342405388,-0.25200356379698413,-0.25378753058107045,-0.2442031226061467,-0.24747406149064843,-0.2625397426220886,-0.23837684649090582,-0.24031674216068397,-0.23089895348630063,-0.2258419921608294,-0.22034136214164646,-0.20152511298878695,-0.22371796764157031,-0.22277518873749758,-0.2665642297425509,-0.21112206342639347,-0.2363746523657512,-0.2010380086790047,-0.26756273311970213,-0.21818660795849817,-0.24268651681170292,-0.23510478215849265,-0.2454863966710317,-0.24873727759603592,-0.16572749476101065,-0.17416317925794958,-0.16099323113295905,-0.5944791580949381,-0.12055958173210038,-0.2688357983393561,-0.21332347423054854,-0.27967879329037393,-0.21662444497951422,-0.2492168101226388,-0.22008347537825826,-0.23793542592443978,-0.24756953866941347,-0.2575733750988656,-0.26692744346646663,-0.26619902803102696,-0.25259723216236946,-0.2584074631809089,-0.23240992554838885
Squamish,-0.26745515985565105,-0.26987660149161136,-0.27490681486016627,-0.2729325605835339,-0.2542294009070373,-0.24625452577150508,-0.24566902874075042,-0.24863200651458037,-0.250565957414944,-0.2707554235464035,-0.2613068162524684,-0.2832479579445468,-0.3017009139811712,-0.30968741169420977,-0.31177732365164074,-0.3085993206577572,-0.30107477577753233,-0.30274725443000366,-0.29016103936148596,-0.2923985557457563,-0.2598446827087296,-0.18553310092539352,-0.3215500885320243,-0.19794532168575962,-0.2755461231550691,-0.2709866245150778,-0.24975775007474404,-0.3054767847234417,-0.22220704370115443,-0.16598244568264547,-0.22142837473207966,-0.28135014552259263,-0.247242154480367,-0.22504796425245138,-0.2297905216558901,-0.3570570493711159,-0.27075194654719176,-0.23861566298332354,-0.2737109341288811,-0.2815543664149728,-0.2880942630650025,-0.28568919285955413,-0.2849680005561398,-0.2753731099350079,-0.26909328694862245,-0.26291074508905693,-0.2507957492324269
St. Catharines - Niagara,0.298574658336452,0.27576730146459544,0.3095905869799098,0.2848450127232593,0.25954280495090243,0.24210572221427878,0.22204102533275394,0.23123756496420717,0.27585795236234134,0.27509998701824456,0.32869029785754056,0.4155284045476165,0.4831824631486098,0.5616849677169596,0.6052148047355379,0.6059612285337074,0.5957581260230367,0.6273999474012902,0.5467566486970551,0.4028819946285889,0.2735576680992355,0.08059884854213366,0.5161892162178935,0.09314365233171855,0.3598668752427059,0.3536209884944786,0.2674912822442539,0.5062805930374213,0.06723191797618726,-0.0007653624453183988,0.0810078395721402,-0.09744897940867539,0.6986543887066903,0.26823539117553696,0.329772416816774,0.8199773539634682,0.43121910865024055,0.1350938404889409,0.4326651320885923,0.5251995509459662,0.45963744307311066,0.4001799392069635,0.3467356008436764,0.28730391350915563,0.22734879425388324,0.2473673861279648,0.25673608421508753
St. John's,-0.027914724755810038,-0.0008337147119895869,0.0010041600283873958,0.022025809601457186,-0.006869165624673593,0.005573872023140246,0.01612629683736305,0.02640168419915018,0.03537715825046421,-0.014119831283483498,0.03903082689897836,0.028929537539633458,0.027455460579742515,0.04193193571514235,0.03571443026350064,0.028570524767936374,-0.011890446297300471,-0.07707500896724509,0.021399380169922152,-0.03562858628505558,0.029511658199408153,-0.16455486666195818,0.13684880410272682,-0.05567799531165439,0.02046734588207229,0.015464550967434071,0.005633588855556009,0.05158407512233741,-0.1388360384353984,-0.16741618249481216,0.9039156784929244,-0.5000434241445482,-0.0192135235334871,-0.004768349917308028,-0.016668927093296464,0.11014504070150229,0.012895435555237122,0.020769239324670626,0.015094020693293277,0.027472073240478928,0.03987113686211141,0.02313674166721202,0.017317869418856553,0.01909693078688971,0.028058618863205157,0.05006734752722998,-0.018843521625325047
Steinbach,-0.27450507455773926,-0.2773021321272244,-0.2740933181283081,-0.2647813225602613,-0.2639114303183419,-0.2696613234466698,-0.273714762370947,-0.27487314367204985,-0.2735834048513665,-0.2781356114953643,-0.27501983738438324,-0.28978570654107416,-0.30655036333013497,-0.31367302142555004,-0.3124793271949037,-0.30505549345358324,-0.29312220671682593,-0.289876213814257,-0.2939125194280893,-0.272382227441223,-0.28009371339382283,-0.1894071898456284,-0.3343064848301236,-0.21452389901390737,-0.29080424065968985,-0.2790140173383341,-0.2610293771123183,-0.31905680431101885,-0.2246789602993305,-0.172392092607626,-0.23992361264387949,-0.48513251878396035,-0.2725786690300203,-0.2726337227244448,-0.2440408511585895,-0.35767442907388775,-0.2660940903292017,-0.27358419509394255,-0.27093917783390503,-0.2862699275490844,-0.29314836701456576,-0.29901900287358574,-0.30300855764581297,-0.30217581981134434,-0.2965124050392862,-0.2969668145194263,-0.25422361466504423
Stratford,-0.26620184168639094,-0.26497044732165276,-0.2574166351252162,-0.25663008453698877,-0.24923222443668647,-0.2529275163367933,-0.2563179727131183,-0.25782194062458025,-0.2515965893897092,-0.2701984282295008,-0.24995423318424378,-0.25524460145608807,-0.2631477916569095,-0.26643616535040615,-0.26720009865444583,-0.26430148060558273,-0.2522749201777432,-0.24783081446948446,-0.26288777927727963,-0.25644566031977933,-0.254532437004307,-0.19175045775764687,-0.2952319022795304,-0.2127889316191012,-0.26486993298745914,-0.25128028047903905,-0.2467322080804478,-0.28065812823580066,-0.20288115029723255,-0.1628619596796944,-0.21830241902867686,-0.6491524777504271,-0.2303511447805981,-0.24359077154435493,-0.1860895111809452,-0.3159498508282217,-0.24521404521407386,-0.2507040214119672,-0.24954844990528585,-0.25923404371351083,-0.2616291369291076,-0.25970166409270257,-0.26437051411517437,-0.26619902803102696,-0.2682016083115277,-0.2671325718779457,-0.2440438930772717
Strathmore,-0.29079821075812085,-0.2812800949677313,-0.27707613947845466,-0.28015222854700383,-0.27505096953349883,-0.2758210070453974,-0.27919738699038393,-0.2777519182125317,-0.2738124341790921,-0.2862120435904535,-0.2736710156337031,-0.29065740635394444,-0.30703530826503134,-0.3148539428274286,-0.31370783339561376,-0.3116368868327634,-0.30107477577753233,-0.3037769376792634,-0.2999148875346547,-0.2888287647105529,-0.28099270882072513,-0.2000288641037559,-0.3365278124950675,-0.21934325288836892,-0.294877064959255,-0.28278628840189435,-0.2662499201613,-0.323895661865213,-0.23598985140007547,-0.1766933030441261,-0.25008296867993857,-0.4254888973416088,-0.28102417387990475,-0.26056972761886904,-0.2389740673354075,-0.362973604856013,-0.27950550392237994,-0.2644702592439557,-0.27907368000394334,-0.2953866790750337,-0.30481875249810275,-0.3084282805305492,-0.3047131772133412,-0.3001970962634269,-0.2924998511723598,-0.28908607118016727,-0.259832849009327
Summerside,-0.29079821075812085,-0.2832690763879848,-0.2766693911125256,-0.2683911565419963,-0.27109487149447115,-0.27489705450558827,-0.27930282207921925,-0.27753047401711006,-0.27049150892707097,-0.28760453188271023,-0.2691749431314359,-0.278998421356804,-0.29369932255538106,-0.30142096188105955,-0.2977372527863825,-0.2959427949285645,-0.2830007551850178,-0.28455618369308167,-0.29319973821543466,-0.27984054085405863,-0.27502184079819764,-0.2004308115193211,-0.3281231399850164,-0.1996802890805658,-0.28964378520668876,-0.2731393338686829,-0.26619059580847065,-0.31273507105473297,-0.2266265309524389,-0.17610294082735156,-0.2394026200266457,-0.1322410919167138,-0.2641331641801359,-0.2505163983642225,-0.235173979468021,-0.35294118468597,-0.2671380925849581,-0.27514767362887754,-0.26678154339144106,-0.27872502973450575,-0.28671587107875796,-0.29375428799409425,-0.3000254734026387,-0.3010965160579348,-0.2982957623134757,-0.29612244916164854,-0.256820482417027
Swift Current,-0.28453161991182024,-0.2818104900131323,-0.27341540418509297,-0.27130231297887936,-0.2675552048279727,-0.2699693076266062,-0.2728712816602644,-0.2755374762583149,-0.2722092288850129,-0.28300932051826294,-0.2709733721323428,-0.28281210803811163,-0.29539662982751835,-0.30437326538575604,-0.30545929176227454,-0.30100540522024155,-0.28372371600871843,-0.26962577657881553,-0.29128648338146695,-0.28066924234437374,-0.2752381765961153,-0.19549626558780778,-0.3288505923197349,-0.2149094473238643,-0.2871955985413252,-0.27635833850958763,-0.26180059369909964,-0.31179851797972763,-0.22789994253331747,-0.17500655385334174,-0.24461254619898368,-0.38572648304670776,-0.2725786690300203,-0.26928261297289596,-0.25797450667234006,-0.3411080737161757,-0.2721974881320852,-0.26176277202492193,-0.2749763011331092,-0.28737022514704386,-0.292505117420985,-0.29521048572671954,-0.2939172532856627,-0.29228220207175704,-0.2840289041199596,-0.2859900648683155,-0.2553662364759166
Sylvan Lake,-0.2824949778867725,-0.2763739407977727,-0.2742289009169511,-0.2736312381283858,-0.2674510969848404,-0.26884003230017284,-0.2709734500612285,-0.27199436913156794,-0.27163665556569894,-0.2803635927629751,-0.2724345956955796,-0.2882602318685511,-0.30303451255213626,-0.31514917317789826,-0.31879735908426987,-0.3212558463869499,-0.31119622730934043,-0.3149318395462439,-0.2961258926673853,-0.2876813318778089,-0.2773678823400603,-0.2007386861354987,-0.32988980994076134,-0.22127099443815357,-0.29212191910954916,-0.27942645230795,-0.2632243781670038,-0.3224127861631213,-0.23906102050690028,-0.1744161916365672,-0.24096559787834707,-0.4602810098496472,-0.2725786690300203,-0.25096321299776236,-0.2636746384734198,-0.3506774591091398,-0.2780599623374865,-0.25714860366572356,-0.2784711242876442,-0.29224297165229257,-0.3017862901283648,-0.30439573296327915,-0.30173009297016684,-0.29659941708539517,-0.29093941355744396,-0.2826126034372045,-0.25744373067750287
Terrace,-0.27826502906551964,-0.278230323456676,-0.2742289009169511,-0.26978851163170015,-0.26068408718124036,-0.26493889935431203,-0.2723441062160878,-0.27310159010867635,-0.2700334502716198,-0.28119908573832914,-0.2643416651914987,-0.2803059710761095,-0.2938205587891051,-0.30481611091146055,-0.30598579441972173,-0.30556175448275097,-0.29999033454198143,-0.30583630417778285,-0.2922243533981178,-0.27907558563222934,-0.2717287292076732,-0.19888288636576146,-0.3243040152277443,-0.20739125527970426,-0.2859677618039563,-0.27371271907034406,-0.2617412693462703,-0.3121887484276465,-0.23793742205318388,-0.1766933030441261,-0.2331507086198401,0.09639279027896708,-0.19656912538106033,-0.2639208373704178,-0.2614579205507777,-0.34095372879048275,-0.270029175754745,-0.2546317845607063,-0.2741929787019204,-0.2862699275490844,-0.29507811579530807,-0.29521048572671954,-0.29547982122256355,-0.29066324644164276,-0.2820226271864964,-0.2792351420060935,-0.25276936872393385
Thetford Mines,-0.27967501200593725,-0.27199818167321504,-0.2721951590873058,-0.2690898340868482,-0.263286783259548,-0.2680187411536758,-0.2711843202388992,-0.263579489705544,-0.2656818930448334,-0.2778571138369129,-0.26141921806502505,-0.2653781117807054,-0.26799724100587324,-0.2671742412265803,-0.25824955347784373,-0.24683547509929682,-0.23564682123262987,-0.21608224761730932,-0.293537371421429,-0.2503260185451449,-0.25539778019597764,-0.20316747477423316,-0.30320789752090815,-0.20893344851953197,-0.26811920825586216,-0.25752716136029485,-0.2597835657029022,-0.282999510923314,-0.20677629160344937,-0.1766933030441261,-0.1787069801189082,-0.5050137259314108,-0.16278710598152257,-0.28157001539524174,-0.2693747702744996,-0.30761522484080134,-0.24521404521407386,-0.2708385742521055,-0.24352289274229452,-0.26284930724966316,-0.26852109686033027,-0.27202333721491667,-0.2868146717542953,-0.2917425501950523,-0.2864810203719702,-0.28993043653794504,-0.2532887422743304
Thompson,-0.2798316767770948,-0.27968890983152855,-0.2791098813081,-0.2742134694157624,-0.2678675283573696,-0.2727411652460336,-0.2815169589447611,-0.27996636016674853,-0.27885107938905523,-0.2825915740305859,-0.27715547182296013,-0.29305458083933783,-0.3129758837175119,-0.3262203113205101,-0.3284499078041349,-0.32657158719321083,-0.31806435513449594,-0.3200802557925425,-0.307042699661201,-0.28315534681531895,-0.2849925173511139,-0.19733496121220181,-0.34119130156942357,-0.21587331809875662,-0.3000354766180791,-0.28274605084388305,-0.26897884039144954,-0.3351342987652769,-0.22947298036852043,-0.17407884179841035,-0.25294842807472445,-0.21673622229337844,-0.2725786690300203,-0.2661549105381171,-0.2728581841529372,-0.37259443855754143,-0.2821556634946846,-0.2600848926215771,-0.28678639317257226,-0.30073098169369356,-0.30858635726050443,-0.3105565695243862,-0.3098270359159257,-0.3068528027427856,-0.29807284265420203,-0.29133771213424126,-0.25931347545893046
Thunder Bay,-0.14024336567574858,-0.14695754971994582,-0.13756144996478303,-0.11002424637555815,-0.10827020483554152,-0.1350722368144725,-0.14708722067972096,-0.15064295004048556,-0.13421905893034058,-0.14807720499858334,-0.11911852336826922,-0.10912592032370211,-0.08965874119773176,-0.08855987919244256,-0.08397717386282584,-0.1015385597281646,-0.09105465649251394,-0.08153696971403727,-0.11597981986909248,-0.09421140702348257,-0.12400983892731719,-0.16793293536724027,-0.08829769349264575,-0.11987178891948236,-0.12928381522068716,-0.10427236228472,-0.14113486004422618,-0.10762994762856737,-0.12834911953404546,-0.13325951138142908,-0.12608672577829458,-0.25152833480141684,-0.07833205748267819,-0.21879255938289355,-0.15030535042972218,-0.013845382938516402,-0.11599868909776355,-0.13500660982677837,-0.12331302734061753,-0.10849327279307434,-0.10338973690823619,-0.10153618728755429,-0.0987383128036867,-0.10196497355387822,-0.11706207932396646,-0.11233225628535774,-0.14089630596851568
Tillsonburg,-0.2864115971657104,-0.2864514466603904,-0.2774828878443837,-0.27491214696061433,-0.2699496852200158,-0.27407576335909123,-0.27972456243456056,-0.2779733624079534,-0.27404146350681774,-0.29025025963799805,-0.27018655944444603,-0.2824852206082853,-0.29369932255538106,-0.2965496610983104,-0.2891377093814118,-0.2805018335389494,-0.2703489407702577,-0.2665367268310363,-0.29034861336481615,-0.26823871998964766,-0.2768150241898263,-0.1967705244158762,-0.3280711791039651,-0.22358428429789512,-0.2863495890820405,-0.2752819838327851,-0.26464816263490787,-0.3054767847234417,-0.23007223287716916,-0.16834389454974355,-0.24252857573004846,-0.6392118741767018,-0.23879664963048255,-0.263474022736878,-0.2652580084181642,-0.3388957964479098,-0.2646485487443082,-0.2689700267347442,-0.2670828212495906,-0.28399073966759714,-0.29029969024299374,-0.2907298773186417,-0.2937752016550354,-0.2917425501950523,-0.29339152980945454,-0.2924635326112783,-0.2577553548077408
Timmins,-0.2530420009091597,-0.24574362692586904,-0.24209578000855447,-0.23566975819143077,-0.23351194012370796,-0.23701500037341372,-0.2469342498067743,-0.24453528889927925,-0.23739677107072216,-0.25056434330868055,-0.23455518486397872,-0.24020777968407517,-0.2509029320507761,-0.26348386184570965,-0.27106111814239187,-0.26911096038267596,-0.2587815675910484,-0.26773802395517265,-0.2545594935294202,-0.2215764514580605,-0.2477683377227481,-0.19967822912422029,-0.2701218065114797,-0.19929474077060885,-0.25195518681696316,-0.24019483324692328,-0.23569787845419093,-0.2690292608878179,-0.20992236727385527,-0.16809088217112592,-0.19589973648762354,-0.38572648304670776,-0.13745059143186927,-0.2585590617679397,-0.2082566904073665,-0.27638610154225723,-0.23324817320578908,-0.2164600281346107,-0.24195624787991676,-0.2559331509196327,-0.26291563611626917,-0.2620539835069434,-0.25939870704321716,-0.257924365921554,-0.25504934841438004,-0.24405325209868714,-0.22783943830489917
Toronto,8.754399016792188,8.970798478244742,9.38143497508464,9.449165476031114,9.42373980451544,9.297045935130425,9.060769957486935,8.888930551268045,9.208001733660636,8.75577143334956,9.398280151243426,9.24508477158761,8.928740976836409,8.770564862525553,8.752141425187446,8.52438998574583,8.855947017214008,8.817500512013222,9.342926990463258,9.084996269854138,8.979789941884182,10.813595436635824,7.502589477973217,9.413581271385395,8.810767666177812,9.161260299148013,9.659960119596361,8.268744663039868,2.9787751378096745,11.541743687551527,4.461774261582532,-0.01792415081887335,5.5801561919398965,9.101984103575033,10.140332594452955,8.69079683967644,9.572261936455725,9.703696875159451,9.27294081262806,8.930294309072183,8.450635251328036,8.40590701234007,8.46867963359292,8.621507613378574,8.705652195410101,9.041714042502516,9.733849133011123
Trail,-0.2970648016044215,-0.2905620082622476,-0.28616018631753726,-0.2800357822895285,-0.2721359499257942,-0.2787981874514491,-0.2818332642112671,-0.283177301000363,-0.27908010871678085,-0.29484547100244535,-0.27580665007228,-0.28782438196211596,-0.2952753935937943,-0.30186380740676405,-0.3031777802466701,-0.30404297139524783,-0.2920377654812751,-0.2902194415640102,-0.3013029351592979,-0.29367348111547176,-0.27693040328204904,-0.20102945660633312,-0.3369434995434781,-0.21625886640871353,-0.2943230410655641,-0.2798087091090574,-0.27075857097632966,-0.31749588251934335,-0.23539059889142674,-0.1766933030441261,-0.24148659049558088,-0.5547167438000371,-0.25568765933025145,-0.2766550544263034,-0.2681080743187041,-0.3453268350184502,-0.27621288142345596,-0.2638219876562997,-0.2787724021457938,-0.28996378377080523,-0.29921329175404165,-0.3015953527082305,-0.3075542098258881,-0.30307523960585225,-0.29807284265420203,-0.2896489814186858,-0.2605599719798822
Trois-Rivières,-0.08823066165145346,-0.090603076146097,-0.09892035520152122,-0.08755011868282096,-0.08807328326787378,-0.10992019545300162,-0.10059034650334239,-0.0826595820460288,-0.10776617157803409,-0.09042818969915369,-0.09618855360670668,-0.05290128239356702,-0.008187992135140962,0.021413426357501736,0.03518792760605346,0.06907140710135302,0.048838262893548215,0.05472444693800097,-0.11117792538384019,-0.02919021316799233,-0.04177819840772563,-0.17831515159056294,0.011688031870358091,-0.13124546406321164,-0.037046323730536346,-0.04685336700258143,-0.1180576867936137,-0.001877496242549732,0.16543442283099963,-0.1578860495668806,0.018488725504084414,-0.38572648304670776,0.3354976801616594,-0.197345456972981,0.04064906490645011,-0.0356594657697894,-0.024447722054510734,-0.15407342122842452,-0.0179260325598992,-0.028171548142038826,-0.008188797058281013,-0.023237555356393772,-0.0681972122188069,-0.09369031144440522,-0.105916096360282,-0.1314712043949868,-0.11451212960837065
