,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
2677,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Apartment in a building that has five or more storeys,0,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
2678,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Other single-attached house,20,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
2679,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Movable dwelling,5,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
2688,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total - Marital status for the total population aged 15 years and over - 100% data,11925,5680,6245,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
2689,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Married or living common-law,7165,3570,3600,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
2690,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Married,5935,2955,2975,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
2691,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Living common-law,1235,610,620,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
2692,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Living common law - Never married,895,440,460,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
2693,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Living common law - Separated,35,20,15,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
2694,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Living common law - Divorced,260,130,135,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
2695,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Living common law - Widowed,45,25,20,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
2696,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Not married and not living common-law,4755,2110,2645,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
2697,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Not married and not living common law - Never married,2800,1445,1355,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
2698,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Not married and not living common law - Separated,285,115,170,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
2699,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Not married and not living common law - Divorced,760,345,415,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
2700,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Not married and not living common law - Widowed,910,210,700,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
2708,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total number of census families in private households - 100% data,4245,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
2709,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Total couple families,3525,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
2710,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Married couples,2905,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
2711,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      With children,1155,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,0,0,0,0,0
2712,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Without children,1750,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,0,0,0,0,0
2713,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Common-law couples,620,0,0,2,Total number of census families in private households - 100% data,Total couple families,Common-law couples,0,0,0,0,0,0
2714,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      With children,270,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,0,0,0,0,0
2715,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Without children,345,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,0,0,0,0,0
2716,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Total one-parent families,720,0,0,1,Total number of census families in private households - 100% data,Total one-parent families,0,0,0,0,0,0,0
2717,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    in which the parent is a woman+,560,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,0,0,0,0,0,0
2718,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    in which the parent is a man+,165,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,0,0,0,0,0,0
2785,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,11680,5580,6095,0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,0,0,0,0,0,0,0,0
2786,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Without total income,365,175,195,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,0,0,0,0,0,0,0
2787,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  With total income,11310,5410,5900,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,0,0,0,0,0,0,0
2788,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    Under $10,000 (including loss)",1005,425,580,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",0,0,0,0,0,0
2789,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $10,000 to $19,999",1625,625,1005,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",0,0,0,0,0,0
2790,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $20,000 to $29,999",2100,850,1250,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",0,0,0,0,0,0
2791,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $30,000 to $39,999",1675,765,915,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",0,0,0,0,0,0
2792,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $40,000 to $49,999",1460,750,710,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",0,0,0,0,0,0
2793,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $50,000 to $59,999",955,495,455,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",0,0,0,0,0,0
2794,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $60,000 to $69,999",645,385,265,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",0,0,0,0,0,0
2795,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $70,000 to $79,999",425,245,175,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",0,0,0,0,0,0
2796,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $80,000 to $89,999",280,165,120,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",0,0,0,0,0,0
2797,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $90,000 to $99,999",365,185,180,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",0,0,0,0,0,0
2798,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $100,000 and over",775,525,250,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",0,0,0,0,0,0
2799,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"      $100,000 to $149,999",560,360,200,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",0,0,0,0,0
2800,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"      $150,000 and over",215,170,50,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",0,0,0,0,0
4157,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,13600,6545,7060,0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,0,0,0,0,0,0,0,0
4158,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Non-immigrants,13250,6365,6880,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,0,0,0,0,0,0,0
4159,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Immigrants,255,130,130,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,0,0,0,0,0,0,0
4160,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Before 1980,90,40,55,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,0,0,0,0,0,0
4161,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    1980 to 1990,25,15,10,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,0,0,0,0,0,0
4162,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    1991 to 2000,20,0,10,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,0,0,0,0,0,0
