,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
26350,British Columbia,Total - Occupied private dwellings by structural type of dwelling - 100% data,2041835.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
26351,British Columbia,  Single-detached house,866340.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
26352,British Columbia,  Semi-detached house,62890.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
26353,British Columbia,  Row house,168590.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
26354,British Columbia,  Apartment or flat in a duplex,249835.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
26355,British Columbia,  Apartment in a building that has fewer than five storeys,417475.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
26356,British Columbia,  Apartment in a building that has five or more storeys,221845.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
26357,British Columbia,  Other single-attached house,3760.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
26358,British Columbia,  Movable dwelling,51100.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
26367,British Columbia,Total - Marital status for the total population aged 15 years and over - 100% data,4283980.0,2088265.0,2195715.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
26368,British Columbia,  Married or living common-law,2464130.0,1229850.0,1234280.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
26369,British Columbia,    Married,2036165.0,1015165.0,1021000.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
26370,British Columbia,    Living common-law,427970.0,214680.0,213285.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
26371,British Columbia,      Living common law - Never married,313560.0,158045.0,155515.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
26372,British Columbia,      Living common law - Separated,17220.0,8940.0,8285.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
26373,British Columbia,      Living common law - Divorced,87370.0,43700.0,43670.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
26374,British Columbia,      Living common law - Widowed,9815.0,3995.0,5820.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
26375,British Columbia,  Not married and not living common-law,1819845.0,858415.0,961435.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
26376,British Columbia,    Not married and not living common law - Never married,1202625.0,653345.0,549280.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
26377,British Columbia,    Not married and not living common law - Separated,110710.0,47290.0,63420.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
26378,British Columbia,    Not married and not living common law - Divorced,283035.0,109615.0,173420.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
26379,British Columbia,    Not married and not living common law - Widowed,223475.0,48165.0,175310.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
26464,British Columbia,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,4200500.0,2048300.0,2152200.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
26465,British Columbia,  Without total income,124155.0,60445.0,63710.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
26466,British Columbia,  With total income,4076350.0,1987855.0,2088490.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
26467,British Columbia,"    Under $10,000 (including loss)",385230.0,166325.0,218900.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
26468,British Columbia,"    $10,000 to $19,999",474245.0,197530.0,276715.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
26469,British Columbia,"    $20,000 to $29,999",627895.0,264860.0,363035.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
26470,British Columbia,"    $30,000 to $39,999",515780.0,222825.0,292955.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
26471,British Columbia,"    $40,000 to $49,999",442130.0,198985.0,243150.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
26472,British Columbia,"    $50,000 to $59,999",363335.0,172380.0,190950.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
26473,British Columbia,"    $60,000 to $69,999",284130.0,149100.0,135030.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
26474,British Columbia,"    $70,000 to $79,999",221755.0,125565.0,96190.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
26475,British Columbia,"    $80,000 to $89,999",172110.0,101195.0,70915.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
26476,British Columbia,"    $90,000 to $99,999",136185.0,81180.0,55005.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
26477,British Columbia,"    $100,000 and over",453550.0,307905.0,145645.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
26478,British Columbia,"      $100,000 to $149,999",297440.0,194595.0,102850.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
26479,British Columbia,"      $150,000 and over",156105.0,113310.0,42800.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
28948,Yukon,Total - Age groups of the population - 100% data,40230.0,20100.0,20130.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
28949,Yukon,  0 to 14 years,6820.0,3545.0,3275.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
28950,Yukon,    0 to 4 years,2175.0,1090.0,1085.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
28951,Yukon,    5 to 9 years,2375.0,1245.0,1130.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
28952,Yukon,    10 to 14 years,2275.0,1205.0,1065.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
28953,Yukon,  15 to 64 years,27360.0,13405.0,13960.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
28954,Yukon,    15 to 19 years,2085.0,1085.0,995.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
28955,Yukon,    20 to 24 years,2140.0,1080.0,1060.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
28956,Yukon,    25 to 29 years,2705.0,1310.0,1390.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
28957,Yukon,    30 to 34 years,3415.0,1665.0,1750.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
28958,Yukon,    35 to 39 years,3425.0,1660.0,1770.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
28959,Yukon,    40 to 44 years,2840.0,1365.0,1470.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
28960,Yukon,    45 to 49 years,2615.0,1215.0,1400.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
28961,Yukon,    50 to 54 years,2460.0,1220.0,1235.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
28962,Yukon,    55 to 59 years,2805.0,1355.0,1440.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
28963,Yukon,    60 to 64 years,2880.0,1430.0,1450.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
28964,Yukon,  65 years and over,6050.0,3155.0,2890.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
28965,Yukon,    65 to 69 years,2370.0,1225.0,1150.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
28966,Yukon,    70 to 74 years,1765.0,925.0,840.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
28967,Yukon,    75 to 79 years,1025.0,560.0,460.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
28968,Yukon,    80 to 84 years,505.0,270.0,230.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
28969,Yukon,    85 years and over,385.0,175.0,210.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
28970,Yukon,      85 to 89 years,255.0,115.0,140.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
28971,Yukon,      90 to 94 years,110.0,50.0,55.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
28972,Yukon,      95 to 99 years,20.0,10.0,15.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
28973,Yukon,      100 years and over,0.0,0.0,0.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
28981,Yukon,Total - Occupied private dwellings by structural type of dwelling - 100% data,17180.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
28982,Yukon,  Single-detached house,10355.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
28983,Yukon,  Semi-detached house,1270.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
28984,Yukon,  Row house,1250.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
28985,Yukon,  Apartment or flat in a duplex,700.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
28986,Yukon,  Apartment in a building that has fewer than five storeys,1980.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
28987,Yukon,  Apartment in a building that has five or more storeys,55.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
28988,Yukon,  Other single-attached house,125.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
28989,Yukon,  Movable dwelling,1445.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
28998,Yukon,Total - Marital status for the total population aged 15 years and over - 100% data,33410.0,16560.0,16850.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
28999,Yukon,  Married or living common-law,18280.0,9110.0,9165.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
29000,Yukon,    Married,12450.0,6235.0,6220.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
29001,Yukon,    Living common-law,5830.0,2880.0,2950.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
29002,Yukon,      Living common law - Never married,4625.0,2280.0,2340.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
29003,Yukon,      Living common law - Separated,155.0,85.0,65.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
29004,Yukon,      Living common law - Divorced,960.0,485.0,470.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
29005,Yukon,      Living common law - Widowed,95.0,30.0,70.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
29006,Yukon,  Not married and not living common-law,15135.0,7445.0,7690.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
29007,Yukon,    Not married and not living common law - Never married,10650.0,5620.0,5035.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
29008,Yukon,    Not married and not living common law - Separated,795.0,355.0,445.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
29009,Yukon,    Not married and not living common law - Divorced,2435.0,1130.0,1310.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
29010,Yukon,    Not married and not living common law - Widowed,1250.0,340.0,910.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
29095,Yukon,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,32780.0,16170.0,16610.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
29096,Yukon,  Without total income,970.0,540.0,425.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
29097,Yukon,  With total income,31810.0,15630.0,16185.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
29098,Yukon,"    Under $10,000 (including loss)",2035.0,1005.0,1030.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
29099,Yukon,"    $10,000 to $19,999",2490.0,1245.0,1240.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
29100,Yukon,"    $20,000 to $29,999",3670.0,1745.0,1925.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
29101,Yukon,"    $30,000 to $39,999",3340.0,1555.0,1785.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
29102,Yukon,"    $40,000 to $49,999",3025.0,1445.0,1575.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
29103,Yukon,"    $50,000 to $59,999",2625.0,1230.0,1400.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
29104,Yukon,"    $60,000 to $69,999",2570.0,1205.0,1360.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
29105,Yukon,"    $70,000 to $79,999",2535.0,1115.0,1425.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
29106,Yukon,"    $80,000 to $89,999",2180.0,1005.0,1175.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
29107,Yukon,"    $90,000 to $99,999",1940.0,970.0,970.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
29108,Yukon,"    $100,000 and over",5405.0,3110.0,2290.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
29109,Yukon,"      $100,000 to $149,999",4095.0,2245.0,1845.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
29110,Yukon,"      $150,000 and over",1310.0,865.0,445.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
31579,Northwest Territories,Total - Age groups of the population - 100% data,41070.0,20840.0,20230.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
31580,Northwest Territories,  0 to 14 years,8475.0,4315.0,4160.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
31581,Northwest Territories,    0 to 4 years,2825.0,1480.0,1345.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
31582,Northwest Territories,    5 to 9 years,2820.0,1420.0,1400.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
31583,Northwest Territories,    10 to 14 years,2830.0,1415.0,1410.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
31584,Northwest Territories,  15 to 64 years,28485.0,14420.0,14065.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
31585,Northwest Territories,    15 to 19 years,2530.0,1280.0,1250.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
31586,Northwest Territories,    20 to 24 years,2555.0,1340.0,1215.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
31587,Northwest Territories,    25 to 29 years,3150.0,1610.0,1540.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
31588,Northwest Territories,    30 to 34 years,3510.0,1710.0,1795.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
31589,Northwest Territories,    35 to 39 years,3135.0,1570.0,1565.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
31590,Northwest Territories,    40 to 44 years,2980.0,1465.0,1510.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
31591,Northwest Territories,    45 to 49 years,2620.0,1310.0,1315.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
31592,Northwest Territories,    50 to 54 years,2730.0,1385.0,1345.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
31593,Northwest Territories,    55 to 59 years,2920.0,1515.0,1405.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
31594,Northwest Territories,    60 to 64 years,2365.0,1235.0,1130.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
31595,Northwest Territories,  65 years and over,4110.0,2110.0,2000.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
31596,Northwest Territories,    65 to 69 years,1650.0,870.0,785.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
31597,Northwest Territories,    70 to 74 years,1115.0,595.0,520.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
31598,Northwest Territories,    75 to 79 years,695.0,350.0,350.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
31599,Northwest Territories,    80 to 84 years,350.0,145.0,205.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
31600,Northwest Territories,    85 years and over,290.0,140.0,145.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
31601,Northwest Territories,      85 to 89 years,155.0,90.0,65.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
31602,Northwest Territories,      90 to 94 years,115.0,45.0,70.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
31603,Northwest Territories,      95 to 99 years,15.0,10.0,10.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
31604,Northwest Territories,      100 years and over,0.0,0.0,0.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
31612,Northwest Territories,Total - Occupied private dwellings by structural type of dwelling - 100% data,15210.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
31613,Northwest Territories,  Single-detached house,8600.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
31614,Northwest Territories,  Semi-detached house,1065.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
31615,Northwest Territories,  Row house,1630.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
31616,Northwest Territories,  Apartment or flat in a duplex,370.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
31617,Northwest Territories,  Apartment in a building that has fewer than five storeys,2515.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
31618,Northwest Territories,  Apartment in a building that has five or more storeys,300.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
31619,Northwest Territories,  Other single-attached house,115.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
31620,Northwest Territories,  Movable dwelling,615.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
31629,Northwest Territories,Total - Marital status for the total population aged 15 years and over - 100% data,32595.0,16530.0,16065.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
31630,Northwest Territories,  Married or living common-law,17435.0,8725.0,8705.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
31631,Northwest Territories,    Married,11415.0,5740.0,5670.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
31632,Northwest Territories,    Living common-law,6020.0,2980.0,3040.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
31633,Northwest Territories,      Living common law - Never married,5165.0,2535.0,2630.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
31634,Northwest Territories,      Living common law - Separated,160.0,85.0,75.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
31635,Northwest Territories,      Living common law - Divorced,635.0,325.0,305.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
31636,Northwest Territories,      Living common law - Widowed,65.0,25.0,35.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
31637,Northwest Territories,  Not married and not living common-law,15160.0,7805.0,7355.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
31638,Northwest Territories,    Not married and not living common law - Never married,11950.0,6565.0,5385.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
31639,Northwest Territories,    Not married and not living common law - Separated,735.0,355.0,380.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
31640,Northwest Territories,    Not married and not living common law - Divorced,1405.0,610.0,795.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
31641,Northwest Territories,    Not married and not living common law - Widowed,1070.0,270.0,800.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
31726,Northwest Territories,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,31915.0,16125.0,15790.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
31727,Northwest Territories,  Without total income,170.0,85.0,85.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
31728,Northwest Territories,  With total income,31745.0,16040.0,15700.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
31729,Northwest Territories,"    Under $10,000 (including loss)",3340.0,1725.0,1620.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
31730,Northwest Territories,"    $10,000 to $19,999",2420.0,1215.0,1210.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
31731,Northwest Territories,"    $20,000 to $29,999",3400.0,1715.0,1685.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
31732,Northwest Territories,"    $30,000 to $39,999",2860.0,1340.0,1525.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
31733,Northwest Territories,"    $40,000 to $49,999",2410.0,1155.0,1255.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
31734,Northwest Territories,"    $50,000 to $59,999",2045.0,980.0,1065.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
31735,Northwest Territories,"    $60,000 to $69,999",1755.0,850.0,910.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
31736,Northwest Territories,"    $70,000 to $79,999",1895.0,915.0,980.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
31737,Northwest Territories,"    $80,000 to $89,999",1625.0,730.0,890.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
31738,Northwest Territories,"    $90,000 to $99,999",1560.0,730.0,830.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
31739,Northwest Territories,"    $100,000 and over",8425.0,4695.0,3730.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
31740,Northwest Territories,"      $100,000 to $149,999",6065.0,3170.0,2895.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
31741,Northwest Territories,"      $150,000 and over",2355.0,1525.0,835.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
