,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
2714,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      With children,270.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
2715,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      Without children,345.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
2716,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Total one-parent families,720.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
2717,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    in which the parent is a woman+,560.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
2718,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    in which the parent is a man+,165.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
2785,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,11680.0,5580.0,6095.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
2786,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Without total income,365.0,175.0,195.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
2787,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  With total income,11310.0,5410.0,5900.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
2788,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    Under $10,000 (including loss)",1005.0,425.0,580.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
2789,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $10,000 to $19,999",1625.0,625.0,1005.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
2790,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $20,000 to $29,999",2100.0,850.0,1250.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
2791,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $30,000 to $39,999",1675.0,765.0,915.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
2792,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $40,000 to $49,999",1460.0,750.0,710.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
2793,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $50,000 to $59,999",955.0,495.0,455.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
2794,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $60,000 to $69,999",645.0,385.0,265.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
2795,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $70,000 to $79,999",425.0,245.0,175.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
2796,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $80,000 to $89,999",280.0,165.0,120.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
2797,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $90,000 to $99,999",365.0,185.0,180.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
2798,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"    $100,000 and over",775.0,525.0,250.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
2799,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"      $100,000 to $149,999",560.0,360.0,200.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
2800,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,"      $150,000 and over",215.0,170.0,50.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
4157,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,13600.0,6545.0,7060.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
4158,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Non-immigrants,13250.0,6365.0,6880.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
4159,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Immigrants,255.0,130.0,130.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
4160,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    Before 1980,90.0,40.0,55.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
4161,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    1980 to 1990,25.0,15.0,10.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
4162,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    1991 to 2000,20.0,0.0,10.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
4163,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    2001 to 2010,40.0,20.0,15.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
4164,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,    2011 to 2021,90.0,45.0,45.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
4165,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      2011 to 2015,50.0,30.0,15.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
4166,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,      2016 to 2021,40.0,15.0,25.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
4167,2021,2021S0504010,Census agglomeration,Grand Falls-Windsor,  Non-permanent residents,100.0,55.0,45.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
5269,2021,2021S0504011,Census agglomeration,Gander,Total - Age groups of the population - 100% data,13415.0,6520.0,6895.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
5270,2021,2021S0504011,Census agglomeration,Gander,  0 to 14 years,2025.0,1050.0,970.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
5271,2021,2021S0504011,Census agglomeration,Gander,    0 to 4 years,565.0,285.0,280.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
5272,2021,2021S0504011,Census agglomeration,Gander,    5 to 9 years,675.0,355.0,325.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
5273,2021,2021S0504011,Census agglomeration,Gander,    10 to 14 years,780.0,410.0,370.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
5274,2021,2021S0504011,Census agglomeration,Gander,  15 to 64 years,8525.0,4195.0,4330.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
5275,2021,2021S0504011,Census agglomeration,Gander,    15 to 19 years,800.0,450.0,345.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
5276,2021,2021S0504011,Census agglomeration,Gander,    20 to 24 years,670.0,335.0,335.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
5277,2021,2021S0504011,Census agglomeration,Gander,    25 to 29 years,645.0,325.0,325.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
5278,2021,2021S0504011,Census agglomeration,Gander,    30 to 34 years,780.0,385.0,395.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
5279,2021,2021S0504011,Census agglomeration,Gander,    35 to 39 years,835.0,390.0,445.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
5280,2021,2021S0504011,Census agglomeration,Gander,    40 to 44 years,800.0,375.0,425.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
5281,2021,2021S0504011,Census agglomeration,Gander,    45 to 49 years,980.0,455.0,525.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
5282,2021,2021S0504011,Census agglomeration,Gander,    50 to 54 years,1070.0,510.0,560.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
5283,2021,2021S0504011,Census agglomeration,Gander,    55 to 59 years,980.0,490.0,495.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
5284,2021,2021S0504011,Census agglomeration,Gander,    60 to 64 years,960.0,475.0,490.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
5285,2021,2021S0504011,Census agglomeration,Gander,  65 years and over,2865.0,1275.0,1590.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
5286,2021,2021S0504011,Census agglomeration,Gander,    65 to 69 years,805.0,385.0,415.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
5287,2021,2021S0504011,Census agglomeration,Gander,    70 to 74 years,775.0,365.0,410.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
5288,2021,2021S0504011,Census agglomeration,Gander,    75 to 79 years,505.0,215.0,285.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
5289,2021,2021S0504011,Census agglomeration,Gander,    80 to 84 years,405.0,150.0,255.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
5290,2021,2021S0504011,Census agglomeration,Gander,    85 years and over,380.0,155.0,225.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
5291,2021,2021S0504011,Census agglomeration,Gander,      85 to 89 years,245.0,110.0,130.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
5292,2021,2021S0504011,Census agglomeration,Gander,      90 to 94 years,110.0,35.0,75.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
5293,2021,2021S0504011,Census agglomeration,Gander,      95 to 99 years,25.0,5.0,20.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
5294,2021,2021S0504011,Census agglomeration,Gander,      100 years and over,0.0,0.0,0.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
5302,2021,2021S0504011,Census agglomeration,Gander,Total - Occupied private dwellings by structural type of dwelling - 100% data,5745.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
